抓取時間,超連結,物件標題,地址,原始坪數,實際坪數,格局,價格
2024/11/28 09:18,https://www.twhg.com.tw/house_TF02337367.html?city=Taipei&zip=103&type=2,京站旁高樓住辦8,台北市大同區承德路一段,建坪 : 15.40坪 , 主建物 : 12.36坪,1房1廳1.0衛,1850萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02411210.html?city=Taipei&zip=111&type=5,正葫蘆街低總價透天,台北市士林區葫蘆街,建坪 : 32.72坪 , 主建物 : 32.72坪,3房3廳2.0衛,2680萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TF02337366.html?city=Taipei&zip=103&type=2,京站旁高樓住辦7,台北市大同區承德路一段,建坪 : 12.66坪 , 主建物 : 10.15坪,1房1廳1.0衛,1528萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02363748.html?city=Taipei&zip=104&type=1,捷運行天宮店辦一樓,台北市中山區民權東路二段,建坪 : 30.38坪 , 主 + 陽 : 27.75坪,1房0廳1.5衛,3680萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02362106.html?city=Taipei&zip=111&type=2,北士科優質住辦E,台北市士林區文林路,建坪 : 60.53坪 , 主 + 陽 : 41.40坪,3房1廳2.0衛,4310萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TF02419601.html?city=Taipei&zip=105&type=1,南京三民捷運金店面,台北市松山區八德路四段,建坪 : 16.15坪 , 主 + 附 : 13.29坪,0房0廳0.0衛,2500萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02336443.html?city=Taipei&zip=105&type=2,雙敦學區邊間四房,台北市松山區南京東路四段,建坪 : 63.50坪 , 主 + 陽 : 54.57坪,4房2廳2.0衛,5500萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02419375.html?city=Taipei&zip=111&type=2,天母新光三越旁電梯3房,台北市士林區天母東路,建坪 : 30.51坪 , 主 + 陽 : 26.48坪,3房2廳2.0衛,2258萬2458 萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02366671.html?city=Taipei&zip=108&type=2,西門高樓三房+雙車位,台北市萬華區長沙街二段,建坪 : 66.64坪 , 主 + 陽 : 40.95坪,3房2廳2.0衛,5480萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02309605.html?city=Taipei&zip=108&type=2,【西門捷運】電梯邊間採光車位,台北市萬華區西寧南路,建坪 : 25.34坪 , 主建物 : 21.49坪,3房1廳2.0衛,2180萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02404222.html?city=Taipei&zip=105&type=2,民生圓環必賣精美套房,台北市松山區民生東路五段,建坪 : 8.10坪 , 主 + 陽 : 6.65坪,1房1廳1.0衛,998萬1088 萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02309612.html?city=Taipei&zip=108&type=2,【台北ONE】捷運精裝時尚美居,台北市萬華區成都路,建坪 : 18.98坪 , 主 + 陽 : 12.29坪,1房1廳1.0衛,1780萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02362104.html?city=Taipei&zip=111&type=2,北士科優質住辦D,台北市士林區文林路,建坪 : 56.49坪 , 主 + 陽 : 38.31坪,2房2廳1.0衛,3968萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02362108.html?city=Taipei&zip=111&type=2,北士科優質住辦C,台北市士林區文林路,建坪 : 56.49坪 , 主 + 陽 : 38.31坪,5房1廳1.0衛,3968萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02362105.html?city=Taipei&zip=111&type=2,北士科優質住辦B,台北市士林區文林路,建坪 : 57.95坪 , 主 + 陽 : 38.69坪,2房2廳2.0衛,4092萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02333933.html?city=Taipei&zip=106&type=2,黑松大樓商辦王,台北市大安區信義路四段,建坪 : 86.75坪 , 主建物 : 58.64坪,4房1廳1.0衛,8675萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02419336.html?city=Taipei&zip=112&type=1,近石牌低總價精美3樓,台北市北投區實踐街,建坪 : 20.92坪 , 主 + 陽 : 20.12坪,3房1廳2.0衛,1780萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TF02405412.html?city=Taipei&zip=111&type=2,士林捷運威震市林豪邸,台北市士林區中正路,建坪 : 65.90坪 , 主 + 陽 : 39.52坪,0房0廳0.0衛,7588萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TF02405481.html?city=Taipei&zip=111&type=2,士林捷運威震市林名邸,台北市士林區中正路,建坪 : 65.15坪 , 主 + 陽 : 38.99坪,0房0廳0.0衛,7488萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TF02405480.html?city=Taipei&zip=111&type=2,士林捷運百坪厝王樓中樓,台北市士林區中正路,建坪 : 139.68坪 , 主 + 陽 : 74.09坪,0房0廳0.0衛,15680萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02362138.html?city=Taipei&zip=111&type=5,天母御苑管理別墅,台北市士林區中山北路七段,建坪 : 133.00坪 , 主 + 陽 : 109.41坪,7房2廳5.0衛,12980萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02362134.html?city=Taipei&zip=115&type=2,南港站庭院大戶住店,台北市南港區興華路,建坪 : 75.49坪 , 主 + 陽 : 49.47坪,4房3廳3.0衛,8900萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02362144.html?city=Taipei&zip=111&type=5,柏園山莊管理別墅,台北市士林區莊頂路,建坪 : 139.79坪 , 主 + 附 : 139.79坪,5房3廳6.0衛,13600萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TF02364621.html?city=Taipei&zip=112&type=1,榮華富貴靜巷庭院一樓,台北市北投區榮華二路,建坪 : 32.74坪 , 主 + 附 : 32.74坪,3房2廳2.0衛,2615萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02362110.html?city=Taipei&zip=111&type=2,北士科優質住辦A,台北市士林區文林路,建坪 : 57.95坪 , 主 + 陽 : 38.69坪,3房1廳0.0衛,4092萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA01643846.html?city=Taipei&zip=116&type=1,世新大學收租美寓,台北市文山區試院路,建坪 : 30.15坪 , 主 + 陽 : 30.15坪,7房0廳3.0衛,1350萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02411216.html?city=Taipei&zip=111&type=1,士東寧巷邊間一樓,台北市士林區士東路,建坪 : 73.10坪 , 主 + 附 : 71.68坪,4房3廳2.0衛,4580萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02362142.html?city=Taipei&zip=111&type=2,天母星鑽高樓景觀戶,台北市士林區中山北路七段,建坪 : 175.14坪 , 主 + 陽 : 96.68坪,6房3廳6.0衛,13500萬
2024/11/28 09:18,https://www.twhg.com.tw/house_D902204788.html?city=Taipei&zip=114&type=1,內湖麗山高中旁一樓公,台北市內湖區環山路三段,建坪 : 35.87坪 , 主 + 附 : 35.87坪,3房2廳2.0衛,2788萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02333949.html?city=Taipei&zip=106&type=5,通化街超值透天,台北市大安區通化街,建坪 : 40.83坪 , 主建物 : 40.83坪,3房2廳2.5衛,4180萬4588 萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02307444.html?city=Taipei&zip=106&type=4,台大商圈金店面,台北市大安區新生南路三段,建坪 : 69.12坪 , 主 + 附 : 58.47坪,0房0廳0.0衛,6980萬7280 萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02324984.html?city=Taipei&zip=114&type=1,成功採光4房溫馨屋,台北市內湖區成功路四段,建坪 : 31.40坪 , 主 + 陽 : 31.40坪,4房2廳2.0衛,2166萬2280 萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02356534.html?city=Taipei&zip=114&type=5,大湖獨棟庭院電梯別墅,台北市內湖區大湖山莊街,建坪 : 174.58坪 , 主 + 陽 : 99.94坪,8房5廳5.0衛,9888萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02300761.html?city=Taipei&zip=115&type=2,南港華固卡地雅,台北市南港區重陽路39巷,建坪 : 51.02坪 , 主 + 附 : 28.35坪,3房2廳2.0衛,4800萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02414907.html?city=Taipei&zip=111&type=2,天母築藝樹景四房,台北市士林區中山北路五段,建坪 : 96.41坪 , 主 + 陽 : 48.03坪,4房2廳2.0衛,8600萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TF02419556.html?city=Taipei&zip=116&type=2,政大二街電梯3房加車位,台北市文山區政大二街,建坪 : 56.17坪 , 主 + 陽 : 34.11坪,3房2廳1.0衛,2980萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02323365.html?city=Taipei&zip=106&type=3,忠孝敦化捷運套房,台北市大安區忠孝東路四段,建坪 : 12.69坪 , 主 + 陽 : 10.18坪,1房1廳1.0衛,1700萬1888 萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02281403.html?city=Taipei&zip=111&type=1,獨賣天母精妝美四房,台北市士林區中山北路七段,建坪 : 28.36坪 , 主 + 陽 : 28.36坪,4房2廳2.0衛,2388萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TF02354210.html?city=Taipei&zip=104&type=2,民權西路捷運旁挑高大露臺戶,台北市中山區天祥路,建坪 : 17.52坪 , 主 + 陽 : 10.56坪,1房1廳1.0衛,2300萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02404214.html?city=Taipei&zip=105&type=1,民生社區聯合二村頂家,台北市松山區民生東路五段,建坪 : 36.16坪 , 主建物 : 36.16坪,3房2廳2.0衛,4080萬4680 萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02362150.html?city=Taipei&zip=111&type=2,正承德路上金店面,台北市士林區承德路四段,建坪 : 19.40坪 , 主 + 附 : 16.67坪,1房1廳1.0衛,3488萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TF02229284.html?city=Taipei&zip=106&type=2,東區捷運金店面,台北市大安區忠孝東路四段,建坪 : 17.27坪 , 主 + 附 : 16.31坪,0房0廳0.0衛,11950萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TF02354284.html?city=Taipei&zip=104&type=1,捷運中山國小黃金三樓美寓,台北市中山區錦州街,建坪 : 26.24坪 , 主建物 : 26.24坪,3房2廳2.0衛,2388萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02363757.html?city=Taipei&zip=104&type=1,近行天宮站美妝宅超絕,台北市中山區吉林路,建坪 : 40.31坪 , 主建物 : 40.31坪,4房2廳2.0衛,3680萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02363703.html?city=Taipei&zip=104&type=1,公園畔靜巷新妝三樓寓,台北市中山區錦州街,建坪 : 26.24坪 , 主建物 : 26.24坪,3房2廳2.0衛,2388萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TF02370508.html?city=Taipei&zip=104&type=1,大直捷運站面公園美寓,台北市中山區北安路,建坪 : 41.31坪 , 主 + 陽 : 34.85坪,4房0廳2.0衛,2980萬3300 萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02406338.html?city=Taipei&zip=114&type=1,西湖285巷黃金店面,台北市內湖區內湖路一段,建坪 : 42.81坪 , 主 + 附 : 31.11坪,4房3廳3.0衛,4980萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02419371.html?city=Taipei&zip=112&type=1,榮華特區稀有庭院一樓,台北市北投區榮華二路,建坪 : 32.74坪 , 主 + 附 : 32.74坪,3房2廳2.0衛,2490萬2686 萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02419367.html?city=Taipei&zip=112&type=4,天母七段1樓庭院3房,台北市北投區中山北路七段,建坪 : 35.67坪 , 主 + 附 : 32.08坪,3房2廳2.0衛,1968萬2038 萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TF02401313.html?city=Taipei&zip=112&type=1,新北投捷運悠靜小資宅,台北市北投區泉源路,建坪 : 23.39坪 , 主 + 陽 : 23.39坪,2房2廳1.0衛,888萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02369959.html?city=Taipei&zip=115&type=2,大哲鋼骨捷運三房車,台北市南港區研究院路一段,建坪 : 48.61坪 , 主 + 陽 : 29.19坪,3房2廳2.0衛,4800萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02214963.html?city=Taipei&zip=100&type=1,東門市場金店面,台北市中正區金山南路一段,建坪 : 59.50坪 , 主 + 附 : 59.50坪,2房2廳2.0衛,7500萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02324997.html?city=Taipei&zip=114&type=1,麗山學區美寓,台北市內湖區內湖路三段,建坪 : 32.34坪 , 主 + 陽 : 32.34坪,3房2廳2.0衛,1858萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02336415.html?city=Taipei&zip=104&type=2,晶華商圈低總三房,台北市中山區林森北路,建坪 : 18.80坪 , 主建物 : 16.21坪,3房2廳1.0衛,1850萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02411193.html?city=Taipei&zip=111&type=4,銀行樓上風水寶地電梯邊間三房車,台北市士林區天母西路,建坪 : 63.99坪 , 主 + 陽 : 50.82坪,3房2廳2.0衛,4580萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02356544.html?city=Taipei&zip=110&type=4,信義區吳興美妝2+1房,台北市信義區莊敬路,建坪 : 22.30坪 , 主 + 陽 : 18.76坪,2房2廳2.0衛,2280萬2580 萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02309645.html?city=Taipei&zip=108&type=2,【西門町】捷運鑽石傳家金店,台北市萬華區西寧南路,建坪 : 56.41坪 , 主 + 附 : 49.58坪,0房0廳0.0衛,5980萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02324953.html?city=Taipei&zip=106&type=4,敦南商圈三角黃金店面,台北市大安區敦化南路二段,建坪 : 94.40坪 , 主 + 附 : 85.33坪,0房0廳0.0衛,15860萬16800 萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02366677.html?city=Taipei&zip=104&type=2,晶華全新美妝電梯三房,台北市中山區林森北路,建坪 : 18.80坪 , 主建物 : 16.21坪,3房2廳1.0衛,1780萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02280022.html?city=Taipei&zip=114&type=2,公園錄樓中樓車庫美宅,台北市內湖區成功路五段,建坪 : 86.66坪 , 主 + 陽 : 41.70坪,4房2廳3.0衛,6588萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02350092.html?city=Taipei&zip=104&type=2,晶華商圈精美電梯三房,台北市中山區林森北路,建坪 : 22.02坪 , 主建物 : 20.58坪,3房2廳1.0衛,1980萬2100 萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02350091.html?city=Taipei&zip=104&type=2,中山晶華電梯美三房,台北市中山區林森北路,建坪 : 18.80坪 , 主建物 : 16.21坪,3房2廳1.0衛,1780萬1850 萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02323361.html?city=Taipei&zip=104&type=1,長安東正店面,台北市中山區長安東一段,建坪 : 24.07坪 , 主 + 附 : 24.07坪,1房1廳1.0衛,3850萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02363749.html?city=Taipei&zip=104&type=4,晴光商圈收租6套房,台北市中山區農安街,建坪 : 38.58坪 , 主建物 : 38.58坪,6房0廳6.0衛,3260萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02035948.html?city=Taipei&zip=108&type=5,龍山寺透天店面,台北市萬華區和平西路三段,建坪 : 41.06坪 , 主 + 附 : 41.06坪,5房3廳3.0衛,4800萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02369833.html?city=Taipei&zip=114&type=1,莎岡綠景五房大空間樓中樓,台北市內湖區康寧路三段,建坪 : 64.60坪 , 主 + 陽 : 53.04坪,5房2廳3.0衛,3380萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TF02343108.html?city=Taipei&zip=100&type=1,南機場5+6,台北市中正區惠安街,建坪 : 29.61坪 , 主 + 陽 : 28.16坪,7房3廳2.0衛,1980萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TF02403010.html?city=Taipei&zip=112&type=1,★新北投原始低總價2房,台北市北投區泉源路華南巷,建坪 : 23.39坪 , 主 + 陽 : 23.39坪,2房2廳1.0衛,788萬888 萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02363721.html?city=Taipei&zip=104&type=2,南京復興捷運美三房,台北市中山區長安東路二段,建坪 : 23.56坪 , 主 + 陽 : 20.65坪,3房2廳2.0衛,2738萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02323358.html?city=Taipei&zip=104&type=1,民權東路店面+B1陽光屋,台北市中山區民權東路二段,建坪 : 30.38坪 , 主 + 陽 : 27.75坪,0房2廳2.0衛,3680萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02362155.html?city=Taipei&zip=111&type=5,文化大學稀有聚寶盆,台北市士林區格致路,建坪 : 73.60坪 , 主 + 陽 : 71.51坪,35房0廳11.0衛,8000萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02405659.html?city=Taipei&zip=105&type=2,敦化環翠庭附車位,台北市松山區八德路三段,建坪 : 62.51坪 , 主 + 陽 : 41.12坪,3房2廳2.0衛,4320萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02149090.html?city=Taipei&zip=114&type=4,山丘小墅精美綠景兩房,台北市內湖區環山路二段,建坪 : 35.98坪 , 主 + 陽 : 15.52坪,1房2廳1.0衛,3188萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02324943.html?city=Taipei&zip=114&type=1,大湖立委特區2+1房附車位,台北市內湖區大湖街,建坪 : 36.12坪 , 主 + 陽 : 20.11坪,3房3廳2.0衛,2800萬2888 萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02411201.html?city=Taipei&zip=112&type=4,天母西路頂家豪邸,台北市北投區天母西路,建坪 : 59.81坪 , 主 + 陽 : 46.98坪,4房3廳3.0衛,3950萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02244668.html?city=Taipei&zip=104&type=4,中山國小角窗可停車面寬店辦,台北市中山區新生北路二段,建坪 : 57.52坪 , 主 + 附 : 55.32坪,0房0廳2.0衛,4588萬4800 萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TF02405461.html?city=Taipei&zip=112&type=4,樂活清靜天母美屋次高樓層,台北市北投區天母西路,建坪 : 59.19坪 , 主 + 陽 : 46.68坪,4房2廳2.0衛,3800萬3999 萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02419342.html?city=Taipei&zip=112&type=4,捷運玫瑰園美裝3房車,台北市北投區義方街,建坪 : 74.32坪 , 主 + 陽 : 40.41坪,3房2廳2.0衛,4388萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02362157.html?city=Taipei&zip=111&type=1,劍潭公寓一樓收租套房,台北市士林區福港街,建坪 : 31.00坪 , 主 + 附 : 31.00坪,6房0廳6.0衛,2688萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02324991.html?city=Taipei&zip=114&type=2,氣勢雄偉米蘭苑,台北市內湖區新富街,建坪 : 127.10坪 , 主 + 陽 : 57.90坪,3房2廳3.0衛,9200萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02165296.html?city=Taipei&zip=114&type=1,內湖行政中心生活圈一樓燙金店面,台北市內湖區民權東路六段,建坪 : 45.51坪 , 主 + 附 : 43.57坪,0房1廳1.0衛,4888萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02369832.html?city=Taipei&zip=105&type=2,小巨蛋全新裝潢住辦四房車位,台北市松山區八德路三段,建坪 : 62.51坪 , 主 + 陽 : 41.12坪,4房2廳2.0衛,4320萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02369837.html?city=Taipei&zip=115&type=2,南軟東方晶鑽精美二房車,台北市南港區松河街,建坪 : 41.50坪 , 主 + 陽 : 16.59坪,2房1廳1.0衛,3688萬3900 萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TF02354487.html?city=Taipei&zip=111&type=1,文化大學邊間黃金店面,台北市士林區華岡路,建坪 : 23.26坪 , 主 + 附 : 23.26坪,1房1廳1.0衛,2188萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02406714.html?city=Taipei&zip=105&type=2,鐘鼎山林捷運三房,台北市松山區光復北路,建坪 : 40.91坪 , 主 + 陽 : 33.49坪,3房2廳2.0衛,4498萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02404212.html?city=Taipei&zip=105&type=4,南京光復京璽獨棟四房兩車位,台北市松山區光復北路,建坪 : 72.80坪 , 主 + 陽 : 32.12坪,4房2廳2.0衛,6666萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02307487.html?city=Taipei&zip=103&type=1,延平歸綏角窗都更危老,台北市大同區歸綏街,建坪 : 22.91坪 , 主建物 : 22.91坪,2房2廳2.0衛,2686萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TF02401010.html?city=Taipei&zip=111&type=5,陽明山獨棟透天別墅,台北市士林區新安路,建坪 : 172.61坪 , 主 + 陽 : 172.07坪,4房3廳4.0衛,10868萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02119404.html?city=Taipei&zip=115&type=5,研究院路透天花園別墅,台北市南港區研究院路三段,建坪 : 113.34坪 , 主 + 陽 : 77.61坪,4房3廳1.0衛,8000萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02360538.html?city=Taipei&zip=112&type=4,石牌國小電梯2房,台北市北投區石牌路一段,建坪 : 22.70坪 , 主 + 陽 : 13.46坪,2房1廳1.0衛,2118萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TF02338660.html?city=Taipei&zip=103&type=4,大橋頭站3房平車,台北市大同區民權西路,建坪 : 59.18坪 , 主 + 陽 : 34.87坪,3房2廳2.0衛,3500萬
2024/11/28 09:18,https://www.twhg.com.tw/house_TA02369951.html?city=Taipei&zip=114&type=2,詠大直四房庭院豪邸,台北市內湖區文湖街,建坪 : 137.06坪 , 主 + 陽 : 72.45坪,4房2廳3.0衛,13800萬
